model,strategy,initial_capital,max_bet_pct,liquidity_scaler,n_signals,n_executed,final_capital,roi,max_drawdown,skipped_capital,skipped_concentration
logreg_l2,phat_gt_0.95,10000,0.01,1.0,0,0,10000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.95,10000,0.01,0.1,0,0,10000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.95,10000,0.05,1.0,0,0,10000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.95,10000,0.05,0.1,0,0,10000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.95,10000,0.1,1.0,0,0,10000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.95,10000,0.1,0.1,0,0,10000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.95,100000,0.01,1.0,0,0,100000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.95,100000,0.01,0.1,0,0,100000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.95,100000,0.05,1.0,0,0,100000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.95,100000,0.05,0.1,0,0,100000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.95,100000,0.1,1.0,0,0,100000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.95,100000,0.1,0.1,0,0,100000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.99,1000,0.01,1.0,0,0,1000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.99,1000,0.01,0.1,0,0,1000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.99,1000,0.05,1.0,0,0,1000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.99,1000,0.05,0.1,0,0,1000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.99,1000,0.1,1.0,0,0,1000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.99,1000,0.1,0.1,0,0,1000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.99,10000,0.01,1.0,0,0,10000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.99,10000,0.01,0.1,0,0,10000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.99,10000,0.05,1.0,0,0,10000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.99,10000,0.05,0.1,0,0,10000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.99,10000,0.1,1.0,0,0,10000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.99,10000,0.1,0.1,0,0,10000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.99,100000,0.01,1.0,0,0,100000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.99,100000,0.01,0.1,0,0,100000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.99,100000,0.05,1.0,0,0,100000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.99,100000,0.05,0.1,0,0,100000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.99,100000,0.1,1.0,0,0,100000.0,0.0,0.0,0,0
logreg_l2,phat_gt_0.99,100000,0.1,0.1,0,0,100000.0,0.0,0.0,0,0
logreg_l2,general_ev_cheap,1000,0.01,1.0,79539,299,258.5242474243977,-0.7414757525756023,741.4757525756023,0,23309
logreg_l2,general_ev_cheap,1000,0.01,0.1,79539,308,209.10952409066948,-0.7908904759093305,790.8904759093305,0,21410
logreg_l2,general_ev_cheap,1000,0.05,1.0,79539,171,164.39440216495098,-0.8356055978350491,835.605597835049,0,61170
logreg_l2,general_ev_cheap,1000,0.05,0.1,79539,264,127.41840445030606,-0.872581595549694,872.5815955496939,0,21412
logreg_l2,general_ev_cheap,1000,0.1,1.0,79539,136,145.22317363679642,-0.8547768263632035,854.7768263632036,0,61166
logreg_l2,general_ev_cheap,1000,0.1,0.1,79539,248,118.02507532554662,-0.8819749246744534,881.9749246744534,0,21412
logreg_l2,general_ev_cheap,10000,0.01,1.0,79539,1093,1292.5797227075473,-0.8707420277292452,8707.420277292453,0,46299
logreg_l2,general_ev_cheap,10000,0.01,0.1,79539,1802,685.4656473946711,-0.9314534352605329,9314.53435260533,0,66230
logreg_l2,general_ev_cheap,10000,0.05,1.0,79539,817,1201.5400725165237,-0.8798459927483476,8798.459927483476,0,60302
logreg_l2,general_ev_cheap,10000,0.05,0.1,79539,1543,420.50771492019595,-0.9579492285079805,9579.492285079805,0,55055
logreg_l2,general_ev_cheap,10000,0.1,1.0,79539,771,1181.9518484484893,-0.8818048151551511,8818.048151551511,0,60309
logreg_l2,general_ev_cheap,10000,0.1,0.1,79539,1512,382.09482458772817,-0.9617905175412272,9617.905175412272,0,55075
logreg_l2,general_ev_cheap,100000,0.01,1.0,79539,5655,9398.964193289037,-0.9060103580671096,90601.03580671096,0,69533
logreg_l2,general_ev_cheap,100000,0.01,0.1,79539,8946,38781.617892000504,-0.6121838210799949,61218.382107999496,0,38280
logreg_l2,general_ev_cheap,100000,0.05,1.0,79539,5313,8926.428599915569,-0.9107357140008443,91073.57140008443,0,69616
logreg_l2,general_ev_cheap,100000,0.05,0.1,79539,8946,38781.617892000504,-0.6121838210799949,61218.382107999496,0,38280
logreg_l2,general_ev_cheap,100000,0.1,1.0,79539,5279,8906.18006761164,-0.9109381993238836,91093.81993238836,0,69619
logreg_l2,general_ev_cheap,100000,0.1,0.1,79539,8946,38781.617892000504,-0.6121838210799949,61218.382107999496,0,38280
logreg_l2,general_ev_late,1000,0.01,1.0,2349,207,237.56648763673775,-0.7624335123632623,762.4335123632623,0,1529
logreg_l2,general_ev_late,1000,0.01,0.1,2349,269,236.42582943700742,-0.7635741705629926,763.5741705629925,0,1219
logreg_l2,general_ev_late,1000,0.05,1.0,2349,90,161.15003345034452,-0.8388499665496555,838.8499665496555,0,1592
logreg_l2,general_ev_late,1000,0.05,0.1,2349,161,159.57287122765746,-0.8404271287723425,840.4271287723425,0,1306
logreg_l2,general_ev_late,1000,0.1,1.0,2349,61,155.02551978086709,-0.8449744802191329,844.9744802191329,0,1591
logreg_l2,general_ev_late,1000,0.1,0.1,2349,133,148.20917134292816,-0.8517908286570719,851.7908286570719,0,1320
logreg_l2,general_ev_late,10000,0.01,1.0,2349,732,1497.7957996546413,-0.8502204200345359,8502.204200345359,0,1249
logreg_l2,general_ev_late,10000,0.01,0.1,2349,697,3832.3382793111123,-0.6167661720688887,6167.661720688888,0,48
logreg_l2,general_ev_late,10000,0.05,1.0,2349,472,1415.110169746489,-0.858488983025351,8584.88983025351,0,1260
logreg_l2,general_ev_late,10000,0.05,0.1,2349,691,2490.1494600000087,-0.7509850539999992,7509.850539999991,0,80
logreg_l2,general_ev_late,10000,0.1,1.0,2349,438,1404.9606829190034,-0.8595039317080997,8595.039317080997,0,1260
logreg_l2,general_ev_late,10000,0.1,0.1,2349,691,2490.1494600000087,-0.7509850539999992,7509.850539999991,0,80
logreg_l2,general_ev_late,100000,0.01,1.0,2349,1448,68599.24700000024,-0.31400752999999765,31400.752999999764,0,0
